role,source,target,key,sentiment,reason,industry,status,time,Dataset,Topic_Key,Industry,Is_Member_Target,Sentiment_Label,Meeting_Num,Dataset_Label
,trip_243,581853838,0,,,,,0040-04-03 16:30:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_243,2564318352,0,,,,,0040-04-03 17:17:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_244,Simone Kat,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_244,Haacklee Ferry Terminal,0,,,,,0040-06-19 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_244,South Paackland Ferry Terminal,0,,,,,0040-06-19 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_244,582184557,0,,,,,0040-06-19 17:01:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_244,581853838,0,,,,,0040-06-19 17:01:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_244,48475647,0,,,,,0040-06-19 21:37:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_245,Ed Helpsford,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_245,Lomark Ferry Terminal,0,,,,,2040-05-27 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_245,Paackland Ferry Terminal,0,,,,,2040-05-27 15:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_245,37799737,0,,,,,2040-05-27 11:57:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_245,2564179411,0,,,,,2040-05-27 11:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_245,37828755,0,,,,,2040-05-27 13:14:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_246,Carol Limpet,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_246,Lomark Ferry Terminal,0,,,,,2040-05-06 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_246,Paackland Ferry Terminal,0,,,,,2040-05-06 15:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_246,2564179411,0,,,,,2040-05-06 11:15:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_246,37799737,0,,,,,2040-05-06 11:15:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_246,37831223,0,,,,,2040-05-06 11:15:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_246,37866955,0,,,,,2040-05-06 11:48:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_246,48511194,0,,,,,2040-05-06 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_247,Simone Kat,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_247,2133919910,0,,,,,2040-05-07 07:36:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_248,Seal,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_248,South Paackland Ferry Terminal,0,,,,,2040-06-13 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_248,Haacklee Ferry Terminal,0,,,,,2040-06-13 13:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_248,Port Grove Ferry Terminal,0,,,,,2040-06-13 10:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_248,36988183,0,,,,,2040-06-13 00:44:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_248,Suna Spit,0,,,,,2040-06-13 00:44:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_248,9196630064,0,,,,,2040-06-12 21:29:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_248,30188848,0,,,,,2040-06-13 00:44:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_249,Seal,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_249,South Paackland Ferry Terminal,0,,,,,2040-05-22 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_249,Haacklee Ferry Terminal,0,,,,,2040-05-22 13:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_249,Port Grove Ferry Terminal,0,,,,,2040-05-22 10:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_249,36988183,0,,,,,2040-05-22 01:06:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_249,Suna Spit,0,,,,,2040-05-22 01:06:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_249,48590938,0,,,,,2040-05-21 21:29:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_249,4978801697,0,,,,,2040-05-22 01:06:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_250,Seal,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_250,South Paackland Ferry Terminal,0,,,,,2040-06-08 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_250,Haacklee Ferry Terminal,0,,,,,2040-06-08 13:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_250,Port Grove Ferry Terminal,0,,,,,2040-06-08 10:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_250,36988183,0,,,,,2040-06-07 20:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_250,Suna Spit,0,,,,,2040-06-07 21:57:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_250,2519420987,0,,,,,2040-06-08 01:12:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_250,36952113,0,,,,,2040-06-07 21:57:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_251,Carol Limpet,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_251,Haacklee Ferry Terminal,0,,,,,0040-04-03 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_251,South Paackland Ferry Terminal,0,,,,,0040-04-03 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_251,582184557,0,,,,,0040-04-03 17:48:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_251,581853838,0,,,,,0040-04-03 17:48:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_251,48534978,0,,,,,0040-04-03 21:17:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_251,48580702,0,,,,,0040-04-03 21:17:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_252,Simone Kat,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_252,36988183,0,,,,,2040-04-10 10:45:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_252,2519420987,0,,,,,2040-04-10 10:45:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_252,36988137,0,,,,,2040-04-10 09:36:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_253,Ed Helpsford,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_253,48503211,0,,,,,2040-04-01 07:37:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_253,48534978,0,,,,,2040-04-01 09:26:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_254,Ed Helpsford,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_254,48531694,0,,,,,2040-05-18 07:25:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_254,48534978,0,,,,,2040-05-18 09:04:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_254,48475647,0,,,,,2040-05-18 09:04:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_255,Ed Helpsford,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_255,Haacklee Ferry Terminal,0,,,,,0040-05-08 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_255,South Paackland Ferry Terminal,0,,,,,0040-05-08 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_255,582184557,0,,,,,0040-05-08 17:33:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_255,581853838,0,,,,,0040-05-08 17:33:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_255,48534978,0,,,,,0040-05-08 21:55:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_256,Carol Limpet,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_256,Haacklee Ferry Terminal,0,,,,,0040-05-01 09:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_256,South Paackland Ferry Terminal,0,,,,,0040-05-01 14:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_256,582184557,0,,,,,0040-05-01 14:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_256,581853838,0,,,,,0040-05-01 16:27:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_256,37892464,0,,,,,0040-05-01 16:44:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_256,Paackland Ferry Terminal,0,,,,,0040-05-01 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_256,Lomark Ferry Terminal,0,,,,,0040-05-01 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_256,48511190,0,,,,,0040-05-01 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_257,Carol Limpet,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_257,Lomark Ferry Terminal,0,,,,,2040-07-20 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_257,Paackland Ferry Terminal,0,,,,,2040-07-20 15:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_257,37799737,0,,,,,2040-07-20 11:11:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_257,2564318352,0,,,,,2040-07-20 11:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_257,37826661,0,,,,,2040-07-20 11:24:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_257,48511194,0,,,,,2040-07-20 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_258,Seal,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_258,582184557,0,,,,,0040-05-22 07:19:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_258,581853838,0,,,,,0040-05-22 10:27:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_258,37826661,0,,,,,0040-05-22 12:42:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_259,Seal,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_259,37831223,0,,,,,2040-07-04 06:41:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_259,37828755,0,,,,,2040-07-04 12:13:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_260,Tante Titan,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_260,581862761,0,,,,,2040-08-01 07:37:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_261,Ed Helpsford,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_261,Haacklee Ferry Terminal,0,,,,,2040-07-03 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_261,South Paackland Ferry Terminal,0,,,,,2040-07-03 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_261,6005475082,0,,,,,2040-07-03 14:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_262,Simone Kat,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_262,48531032,0,,,,,2040-05-10 09:20:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_263,Seal,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_263,582184557,0,,,,,0040-04-03 07:18:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_263,581853838,0,,,,,0040-04-03 10:49:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_263,37866955,0,,,,,0040-04-03 12:12:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_264,Seal,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_264,37852571,0,,,,,2040-04-12 09:28:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_264,Paackland Ferry Terminal,0,,,,,2040-04-12 08:46:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_265,Teddy Goldstein,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_265,30188848,0,,,,,2040-06-13 09:33:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_265,30179401,0,,,,,2040-06-13 09:33:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_265,30179053,0,,,,,2040-06-13 08:07:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_266,Seal,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_266,2564179411,0,,,,,2040-05-07 12:57:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_267,Simone Kat,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_267,36988183,0,,,,,0040-04-08 09:48:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_267,Suna Spit,0,,,,,0040-04-08 09:48:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_267,4978801697,0,,,,,0040-04-08 08:47:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_267,30179401,0,,,,,0040-04-08 09:14:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_267,Lomark Ferry Terminal,0,,,,,0040-04-08 08:47:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_267,9196630064,0,,,,,0040-04-08 09:48:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_268,Seal,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_268,582184557,0,,,,,0040-04-17 10:07:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_268,581853838,0,,,,,0040-04-17 10:07:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_269,Ed Helpsford,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_269,Lomark Ferry Terminal,0,,,,,2040-07-12 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_269,Paackland Ferry Terminal,0,,,,,2040-07-12 15:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_269,37852571,0,,,,,2040-07-12 11:34:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_269,37857657,0,,,,,2040-07-12 11:34:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_270,Carol Limpet,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_270,Haacklee Ferry Terminal,0,,,,,2040-07-08 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_270,South Paackland Ferry Terminal,0,,,,,2040-07-08 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_270,48542802,0,,,,,2040-07-08 14:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_270,582261047,0,,,,,2040-07-08 14:40:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_270,48511194,0,,,,,2040-07-08 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_271,Seal,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_271,582184557,0,,,,,0040-05-01 11:24:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_271,581853838,0,,,,,0040-05-01 11:24:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_272,Teddy Goldstein,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_272,Suna Spit,0,,,,,2040-07-15 09:17:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_272,2133919891,0,,,,,2040-07-15 08:22:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_273,Simone Kat,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_273,Haacklee Ferry Terminal,0,,,,,2040-05-13 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_273,South Paackland Ferry Terminal,0,,,,,2040-05-13 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_273,582261047,0,,,,,2040-05-13 14:49:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_273,2912844717,0,,,,,2040-05-13 14:49:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_274,Simone Kat,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_274,48591000,0,,,,,0040-05-10 08:57:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_274,12629409643,0,,,,,0040-05-10 07:45:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_275,Seal,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_275,582184557,0,,,,,2040-05-06 10:37:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_275,582382221,0,,,,,2040-05-06 10:37:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_275,48568668,0,,,,,2040-05-06 14:52:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_276,Seal,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_276,South Paackland Ferry Terminal,0,,,,,2040-06-27 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_276,Haacklee Ferry Terminal,0,,,,,2040-06-27 13:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_276,48534420,0,,,,,2040-06-27 09:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_277,Carol Limpet,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_277,Haacklee Ferry Terminal,0,,,,,0040-06-12 09:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_277,South Paackland Ferry Terminal,0,,,,,0040-06-12 14:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_277,582184557,0,,,,,0040-06-12 14:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_277,581853838,0,,,,,0040-06-12 17:56:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_277,2564179411,0,,,,,0040-06-12 18:09:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_277,Paackland Ferry Terminal,0,,,,,0040-06-12 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_277,Lomark Ferry Terminal,0,,,,,0040-06-12 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_277,48511190,0,,,,,0040-06-12 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_278,Teddy Goldstein,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_278,Suna Spit,0,,,,,2040-05-29 08:59:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_278,12687824227,0,,,,,2040-05-29 08:07:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_279,Tante Titan,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_279,2912844717,0,,,,,2040-04-17 08:56:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_279,582382094,0,,,,,2040-04-17 10:18:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_280,Teddy Goldstein,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_280,Suna Spit,0,,,,,2040-06-22 09:50:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_280,48534978,0,,,,,2040-06-22 09:50:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_280,48508501,0,,,,,2040-06-22 08:59:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_281,Teddy Goldstein,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_281,Suna Spit,0,,,,,0040-04-18 06:24:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_281,36988183,0,,,,,0040-04-17 08:41:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_281,Port Grove Ferry Terminal,0,,,,,0040-04-17 10:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_281,Haacklee Ferry Terminal,0,,,,,0040-04-17 13:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_281,South Paackland Ferry Terminal,0,,,,,0040-04-17 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_281,582184557,0,,,,,0040-04-17 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_281,581853838,0,,,,,0040-04-17 21:42:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_281,Paackland Ferry Terminal,0,,,,,0040-04-17 23:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_281,Lomark Ferry Terminal,0,,,,,0040-04-18 06:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_281,48591000,0,,,,,0040-04-18 06:24:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_282,Carol Limpet,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_282,Suna Spit,0,,,,,2040-06-28 07:11:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_282,36988183,0,,,,,2040-06-28 06:54:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_282,2519420987,0,,,,,2040-06-28 07:11:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_282,48511190,0,,,,,2040-06-28 07:11:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_283,Seal,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_283,37852571,0,,,,,2040-08-01 11:54:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_283,37858030,0,,,,,2040-08-01 11:54:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_284,Ed Helpsford,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_284,Lomark Ferry Terminal,0,,,,,2040-04-08 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_284,Paackland Ferry Terminal,0,,,,,2040-04-08 15:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_284,37810321,0,,,,,2040-04-08 12:08:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_285,Simone Kat,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_285,36988183,0,,,,,2040-07-07 11:02:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_285,Suna Spit,0,,,,,2040-07-07 11:02:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_285,9196630064,0,,,,,2040-07-07 10:08:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_285,30179401,0,,,,,2040-07-07 11:02:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_286,Simone Kat,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_286,Haacklee Ferry Terminal,0,,,,,0040-05-22 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_286,South Paackland Ferry Terminal,0,,,,,0040-05-22 19:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_286,582184557,0,,,,,0040-05-22 16:07:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_286,581853838,0,,,,,0040-05-22 16:07:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_286,48534978,0,,,,,0040-05-22 21:39:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_287,Ed Helpsford,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_287,Lomark Ferry Terminal,0,,,,,2040-05-25 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_287,Paackland Ferry Terminal,0,,,,,2040-05-25 15:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_287,37852571,0,,,,,2040-05-25 11:25:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_288,Teddy Goldstein,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_288,Suna Spit,0,,,,,2040-04-22 08:34:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_288,Haacklee Ferry Terminal,0,,,,,2040-04-22 07:39:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_289,Ed Helpsford,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_289,48534978,0,,,,,2040-05-31 08:44:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_289,48552137,0,,,,,2040-05-31 06:52:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_290,Carol Limpet,0,,,,,,journalist,unknown,unknown,True,Not Rated,,Journalist (Full Record)
,trip_290,Lomark Ferry Terminal,0,,,,,2040-05-22 21:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
,trip_290,Paackland Ferry Terminal,0,,,,,2040-05-22 15:00:00,journalist,unknown,unknown,False,Not Rated,,Journalist (Full Record)
